bin_3,nom_0,nom_1,nom_5,nom_6,nom_7,nom_8,nom_9,ord_3,ord_5,target,SalePrice,GarageArea,GrLivArea,1stFlrSF,1stFlrSF,TotalBsmtSF,LotArea
F,Blue,Circle,0b3bec656,4b967eac4,b99bdfec2,66f267ea5,a0002ede1,i,PA,0,108000.0,570.0,1336.0,897.0,897.0,637.0,11040.0
F,Green,Trapezoid,81264f81f,11698a0b3,ecf835ab7,aa375a783,b884ff4b2,g,LE,0,175000.0,406.0,1446.0,729.0,729.0,729.0,21872.0
F,Green,Trapezoid,6a2269152,70994b28a,e569f492e,abd59f78f,2767eb573,f,dN,0,234000.0,420.0,1557.0,1557.0,1557.0,1374.0,3196.0
T,Green,Trapezoid,4845cc770,cd2fa6d62,c4c73c899,c6d5fb7a3,ed449f23d,a,Ye,1,121500.0,528.0,1392.0,1392.0,1392.0,1392.0,11341.0
F,Green,Trapezoid,e7d9ca356,15ea6e2bb,e4309571f,9c584d3a4,6799ea063,b,ke,0,170000.0,418.0,1389.0,1389.0,1389.0,1389.0,10010.0
F,Blue,Trapezoid,e1558b071,77ad092c1,ae21240f5,550e90c2e,5b3eab6fe,e,lx,0,108000.0,0.0,996.0,996.0,996.0,996.0,13907.0
F,Red,Trapezoid,81264f81f,b48077cc4,83822ba17,0a7ccad0b,47491a8fc,l,Gb,0,185000.0,396.0,1674.0,1163.0,1163.0,1163.0,21780.0
T,Red,Trapezoid,bd7740b93,8f897ec3c,fe27cc23d,0503fc10d,f646ce597,g,LE,0,268000.0,590.0,2295.0,1166.0,1166.0,1095.0,13346.0
T,Red,Trapezoid,ca82ad111,f461f837c,14a99ac1e,6adf330a1,ae5ca8cca,f,ut,1,128000.0,216.0,1647.0,841.0,841.0,806.0,6858.0
F,Red,Trapezoid,7da3e4aec,bc82e0ba0,5c1388f32,7970b8a44,9e100f0d7,e,ek,0,325000.0,656.0,2504.0,1134.0,1134.0,1122.0,11198.0
F,Green,Trapezoid,f12246592,25d3a1087,13b9cdf40,952eab76f,b699103be,l,bJ,1,214000.0,532.0,1535.0,1535.0,1535.0,1517.0,10171.0
T,Green,Trapezoid,a3f640358,06835761e,a693ffb11,0e87f6993,e9f6442aa,e,cp,0,316600.0,612.0,2132.0,1496.0,1496.0,1496.0,12327.0
T,Green,Circle,e5b29c42b,8082e0409,2c89fa25b,c3938ecbe,d7afe62ec,f,mc,1,135960.0,600.0,943.0,943.0,943.0,943.0,7032.0
T,Red,Circle,2979f0d45,29b650229,8ed464eb9,9333b6802,876de1ca0,e,GJ,0,142600.0,576.0,1728.0,1728.0,1728.0,1728.0,13101.0
T,Green,Square,33adb4760,2ed5a94b0,69c5ba518,c4d34418e,679a4d856,g,Jc,0,120000.0,288.0,864.0,864.0,864.0,864.0,7332.0
F,Blue,Polygon,dbc448931,c5cf1fdc4,90470cf2d,6759eb160,f860b8f1e,k,Bn,0,224500.0,650.0,1692.0,846.0,846.0,846.0,13159.0
F,Red,Star,0ef5c1879,77ad092c1,cc13561c3,a435ca0db,2fe2bd056,b,cp,0,170000.0,400.0,1430.0,774.0,774.0,384.0,9967.0
F,Green,Circle,1bd1068d9,9afd9530d,7d964ca6f,550e90c2e,114597dd2,l,Kf,0,139000.0,288.0,1109.0,576.0,576.0,372.0,10500.0
F,Red,Circle,e428c040e,966f4a973,a386cd732,1086ce405,9c4c58b08,i,PZ,1,118500.0,336.0,1216.0,832.0,832.0,832.0,8480.0
F,Green,Trapezoid,c0534106d,a19d81efe,185418d90,40be78f45,cba4ed1ee,e,vK,1,145000.0,216.0,1477.0,877.0,877.0,861.0,6292.0
F,Green,Trapezoid,740fb99a9,aed51f2c9,0ad84f641,17d59b19a,dece387a4,g,sn,1,164500.0,564.0,1320.0,1320.0,1320.0,1164.0,11777.0
T,Red,Square,bdb9fef4a,7112aaf8e,88ac1cfb2,1d74cabd7,1ac542e0d,k,gJ,1,146000.0,540.0,1392.0,703.0,703.0,689.0,3604.0
F,Blue,Trapezoid,c0534106d,a520e2537,59de9c26a,6bb6ec224,c7ba4e1a4,h,ck,0,131500.0,352.0,1795.0,1050.0,1050.0,1050.0,12150.0
T,Green,Trapezoid,83b38aa6b,5cabda141,c7830529f,0904e4be3,96fa3233a,g,mb,0,181900.0,572.0,1429.0,1429.0,1429.0,1144.0,14585.0
F,Blue,Polygon,74bd42d5f,c0f1061ee,5aeb59996,1ceaac569,6d6b63e7d,g,ke,1,253293.0,1390.0,2042.0,2042.0,2042.0,2042.0,12704.0
T,Green,Circle,f6c524860,d942d1e82,1434bf43e,fce7ef505,15a194917,f,CZ,0,118500.0,0.0,816.0,816.0,816.0,816.0,11841.0
T,Green,Circle,17a3709ae,70994b28a,4ad6364f1,eaf3831ea,e95830634,h,AP,0,325000.0,880.0,2775.0,1521.0,1521.0,1237.0,13500.0
T,Blue,Square,17a3709ae,966f4a973,9906abd19,6091ae118,20e5a9550,o,Bd,1,133000.0,240.0,1573.0,989.0,989.0,884.0,6120.0
T,Red,Star,6fec43dd8,73dd803d0,1db7d5172,de61586f8,c56f59466,f,To,1,369900.0,880.0,2028.0,2028.0,2028.0,1868.0,11443.0
T,Red,Trapezoid,df51b96fc,afebf0803,c399f2457,8fbf74c31,68ba37ccd,g,Xi,0,130000.0,275.0,838.0,838.0,838.0,816.0,10267.0
T,Blue,Trapezoid,3271e5526,89e65bb86,0138d9abe,69e64b2c5,cec62accd,j,ZR,0,137000.0,528.0,860.0,860.0,860.0,840.0,8740.0
F,Green,Trapezoid,bd7740b93,2546024d1,29295065b,c495ce400,b032d8e14,h,BE,0,143000.0,452.0,1473.0,1473.0,1473.0,1437.0,25095.0
T,Green,Square,e9f44a509,4c1bdbe7b,f65b8f5ca,61cf9f43b,0c9dd0087,d,JX,0,79500.0,308.0,935.0,779.0,779.0,742.0,9100.0
T,Green,Trapezoid,493de6347,3b9693870,d3abce837,ebd3cc4cb,1fd9636d7,e,CM,1,185900.0,520.0,1582.0,770.0,770.0,770.0,8320.0
T,Blue,Polygon,2979f0d45,a20513779,6249769ec,f11f759db,ab5f3eee8,b,Os,0,451950.0,842.0,2296.0,1728.0,1728.0,1722.0,13478.0
F,Green,Circle,e70a6270d,f083d48ad,4899ad162,a444afb06,8e988571a,h,sD,0,138000.0,816.0,816.0,816.0,816.0,816.0,6600.0
F,Blue,Star,91bde92fa,f36d9a851,82aff5c5a,7dcf21bc6,7f1c3219c,g,eQ,1,140000.0,420.0,848.0,848.0,848.0,848.0,4435.0
T,Blue,Triangle,db5e25328,ad1b42856,80c2eca0f,1acbefae5,1d8a88a90,e,Jt,0,110000.0,280.0,924.0,924.0,924.0,924.0,7990.0
F,Green,Circle,4173a0252,fb80a804f,212cf5255,571cd4367,adbfe1549,j,Qo,0,319000.0,758.0,1826.0,1826.0,1826.0,1814.0,11302.0
T,Red,Square,e52fbf1c8,67bb6c9d7,5720c852a,9ada12c9b,da6e07358,g,Qb,0,114504.0,216.0,1368.0,684.0,684.0,684.0,3600.0
T,Green,Trapezoid,05950689f,55eed5058,eeba65bef,edd67eb51,3807016a0,l,mm,0,194201.0,648.0,1402.0,1402.0,1402.0,1258.0,3922.0
T,Red,Square,8dcf8adfb,78500847e,c6dfa929a,178ac6030,aaf5b4187,o,Fo,1,217500.0,621.0,1647.0,1647.0,1647.0,1430.0,12984.0
F,Green,Star,baab29d3d,3c2b12c56,8ca39b82b,ba0354bd3,81fdcb7c3,c,ih,1,151000.0,452.0,1556.0,716.0,716.0,716.0,1950.0
T,Green,Square,81264f81f,520806ce2,944df579c,a5d155d6c,23b7bea04,c,Zq,0,275000.0,736.0,1904.0,1058.0,1058.0,1058.0,10927.0
T,Green,Trapezoid,f7821e391,f083d48ad,479b4bade,577940917,f994ccb83,h,Bd,0,141000.0,544.0,1375.0,780.0,780.0,780.0,9000.0
F,Green,Star,baab29d3d,487c32dfa,77567e835,4fcda6418,238cb3e6d,i,Eg,0,220000.0,506.0,1915.0,927.0,927.0,908.0,10041.0
T,Green,Square,e1558b071,113deddc9,bc46b66a9,12128339c,847bff3d9,k,wu,0,151000.0,480.0,1200.0,600.0,600.0,600.0,3182.0
T,Red,Star,3aabfa2fc,1869e63b0,695001688,b2daa8b10,535828bad,k,Ps,0,221000.0,530.0,1494.0,1494.0,1494.0,1494.0,12803.0
F,Red,Square,3685a0904,017eb57f0,d590d385d,c4d34418e,68b2f2ff5,e,eQ,0,205000.0,486.0,1986.0,1186.0,1186.0,768.0,13600.0
T,Red,Trapezoid,92190168b,4daee3baf,c4455f4a8,63472819d,8cd6886ad,f,uJ,1,152000.0,576.0,1040.0,1040.0,1040.0,1040.0,12464.0
F,Blue,Triangle,d9becff68,b48077cc4,4dcf33683,8cf909bcf,866b1cf8d,j,KR,1,225000.0,230.0,2008.0,1112.0,1112.0,896.0,7800.0
T,Green,Trapezoid,a93b89fc9,1611d2b45,0f2c0307f,e6b71769e,0b93b668e,e,FI,0,359100.0,380.0,3194.0,1940.0,1940.0,965.0,12168.0
T,Blue,Triangle,05950689f,944239e54,bfcd16c3e,b83cb4503,b63abc594,g,tP,0,118500.0,261.0,1029.0,1029.0,1029.0,1029.0,7943.0
F,Red,Trapezoid,3fef1a765,dee9cf5e9,1c20a27b8,e2b580e70,e563c37ce,f,qo,1,313000.0,736.0,2153.0,1476.0,1476.0,1440.0,11050.0
T,Green,Trapezoid,5d18641ff,b238965eb,cdff51f56,21ec960fb,5445d125f,j,XI,0,148000.0,564.0,1032.0,1032.0,1032.0,1032.0,10395.0
T,Red,Star,116f7e3e2,b73a8ae77,fcf2b8dce,9f2e41c74,787aa8407,k,Ml,1,261500.0,531.0,1872.0,1299.0,1299.0,1299.0,11885.0
F,Blue,Polygon,0dee9b39a,20636817e,0bcd0782c,29a8870be,9ba407912,i,kC,0,147000.0,0.0,1120.0,1120.0,1120.0,1120.0,8402.0
T,Blue,Circle,e428c040e,9a16c7c8f,34b3a61c3,40be78f45,d38707767,a,xy,1,75500.0,0.0,630.0,630.0,630.0,630.0,1491.0
T,Red,Star,075ceb58b,d42f2b9ec,f8a8c1204,9f2e41c74,d3b828699,k,Qo,1,137500.0,480.0,1054.0,1054.0,1054.0,936.0,8800.0
T,Green,Trapezoid,8266050c6,a406a5f12,85495b390,922e1d4f0,465ffb0fb,a,PQ,0,183200.0,393.0,1509.0,807.0,807.0,783.0,7861.0
T,Green,Trapezoid,af088d192,3bac0bd8e,e44a8642a,2d6f6f9c2,f517a1f9a,j,Jc,0,105500.0,528.0,832.0,832.0,832.0,832.0,7227.0
F,Green,Trapezoid,defc6dd20,017eb57f0,91cd074b1,48ef2bd73,b8a9650e6,d,MC,0,314813.0,774.0,1828.0,1828.0,1828.0,1822.0,11694.0
F,Blue,Polygon,be4578201,e16557b2b,4609df5db,1a932b6e2,c02d836a1,j,PZ,1,305000.0,749.0,2262.0,1482.0,1482.0,1482.0,12244.0
F,Red,Polygon,568550f04,92f461454,95bcba86f,11dad1176,357645a27,g,CZ,0,67000.0,0.0,864.0,864.0,864.0,864.0,8248.0
T,Green,Star,e52fbf1c8,f134870d4,c6587685d,791a94382,8f17e29ef,b,Fo,0,240000.0,624.0,2614.0,1548.0,1548.0,1522.0,10800.0
T,Blue,Star,e9c6fe0f7,a566016d6,bc38729ef,84ee00413,0f75f8eaa,e,Qh,0,135000.0,484.0,980.0,980.0,980.0,980.0,7064.0
T,Green,Square,baab29d3d,8817e18d1,8ced116b7,73ecef642,616c30018,o,TR,0,168500.0,440.0,1512.0,756.0,756.0,756.0,2117.0
F,Red,Polygon,b8d451029,126c2e512,66418d6ec,5ae4e72ca,3209f3332,a,ke,0,165150.0,484.0,1790.0,1012.0,1012.0,732.0,10400.0
F,Green,Triangle,5d18641ff,e495d6f0f,76bd486f8,edfc6cc92,613fd2ceb,i,Vf,0,160000.0,440.0,1116.0,1116.0,1116.0,1116.0,10000.0
T,Blue,Polygon,640e1fdd5,508ff88dc,e4309571f,06e189096,e43bb4805,i,uy,0,139900.0,286.0,1422.0,1422.0,1422.0,978.0,12342.0
T,Blue,Triangle,778fdbe56,d166613dc,fa7ec9ef0,2579eba88,cdbb9cd88,g,vK,0,153000.0,364.0,1520.0,1520.0,1520.0,1156.0,9600.0
T,Red,Polygon,81264f81f,d9004c5c2,70d3cd098,606ac930b,644bcddc9,a,oC,0,135000.0,504.0,2080.0,1040.0,1040.0,1040.0,11606.0
F,Blue,Triangle,2979f0d45,bf82c01fa,d79621729,8ef446af1,ce1cc26dd,g,su,1,168500.0,520.0,1350.0,1350.0,1350.0,1248.0,9020.0
F,Green,Polygon,6c90f81cd,37868097a,ce310f731,64bc8329f,bc0b1c828,l,To,0,124000.0,240.0,1750.0,1089.0,1089.0,636.0,9000.0
T,Red,Square,f0c1ceee4,fc4518443,7c097f770,74cb85799,bf946d043,l,KR,0,209500.0,627.0,1554.0,1554.0,1554.0,1554.0,4590.0
T,Green,Polygon,176809a41,d213f48ed,b6a49ddd1,168c04dad,7650da40c,h,kW,0,82500.0,544.0,1411.0,1411.0,1411.0,1386.0,11900.0
T,Green,Trapezoid,321bf770e,cd8e3a0a7,e28b7e991,c4d34418e,69902590d,l,dZ,1,139400.0,260.0,1056.0,1056.0,1056.0,1056.0,9250.0
F,Green,Trapezoid,35f65a9bf,bb219c9ac,1a386ffce,cfd8b1264,ba6801410,h,hT,0,144000.0,576.0,1056.0,1056.0,1056.0,1056.0,6979.0
T,Green,Triangle,3aa9329e2,06835761e,e8dad647e,9856af09e,1d7366295,d,Bd,0,200000.0,0.0,3395.0,1440.0,1440.0,1440.0,10896.0
F,Red,Trapezoid,4f2b65e1e,fd2344f16,0592e1a75,a8d9f702e,1dd5e08ae,h,hp,0,60000.0,0.0,800.0,800.0,800.0,264.0,6120.0
F,Green,Trapezoid,85159d577,6ea52a806,ff8d529ff,9073c9269,642de1d02,a,YC,0,93000.0,256.0,1387.0,811.0,811.0,811.0,6000.0
T,Red,Star,30a530eab,df184daf2,38ea9e8af,9d117320c,b3d341bac,g,bF,0,85000.0,0.0,796.0,796.0,796.0,796.0,8777.0
T,Red,Trapezoid,66669a44f,29a854620,4fbfe4a84,669cade8b,4a74c96d4,h,yc,0,264561.0,648.0,1567.0,1567.0,1567.0,1520.0,3982.0
T,Green,Square,8d5d9f3db,945aa2bc5,4dcf33683,baff3d9e9,22c955ba4,j,Ai,0,274000.0,588.0,1518.0,1518.0,1518.0,1518.0,12677.0
T,Blue,Triangle,5b1a9f841,2a22b315e,211e63f08,fdb381caa,77d12c273,a,BE,0,226000.0,650.0,1929.0,1057.0,1057.0,1057.0,7050.0
T,Blue,Polygon,3263bdce5,7d13ad097,47780f68a,8c56294de,178056a55,i,nX,1,345000.0,538.0,2704.0,2000.0,2000.0,1952.0,13860.0
T,Blue,Trapezoid,84b0081ad,bedc798e7,2092f3420,678bfb662,e8c6584a9,h,BE,1,152000.0,462.0,1620.0,780.0,780.0,780.0,10793.0
T,Blue,Polygon,3b5632a0c,3b9693870,4d6f50082,9d117320c,1a41e3ccc,g,DN,0,370878.0,478.0,1766.0,1766.0,1766.0,1766.0,9187.0
F,Blue,Trapezoid,4464569ee,81d59974c,67010221f,92e5d0d61,2260f20bc,l,RP,0,143250.0,576.0,981.0,981.0,981.0,981.0,10530.0
T,Red,Triangle,b3b4d25d0,718fd9453,ef19d40b7,c47c38880,746029b4d,i,PQ,1,98300.0,420.0,1048.0,1048.0,1048.0,0.0,7200.0
T,Red,Trapezoid,3aa9329e2,a78e38dad,59fe57a1b,3b8d1624a,2dea55ae2,b,fO,1,155000.0,495.0,1094.0,1094.0,1094.0,1094.0,10452.0
T,Green,Triangle,84b0081ad,3b9693870,a42386065,6fbef8e0b,a9c3b1a1e,h,SB,0,155000.0,442.0,1839.0,1051.0,1051.0,756.0,7700.0
T,Blue,Trapezoid,19db35594,4daee3baf,677329fb6,995326e81,e98d80815,o,dO,0,84500.0,0.0,630.0,630.0,630.0,630.0,1936.0
F,Green,Polygon,6fec43dd8,339c0fa05,386662e4a,aeaaf2bfe,e1084bbbc,j,uS,1,205950.0,562.0,1665.0,822.0,822.0,813.0,8125.0
T,Red,Star,f2d59cf51,3ac1b8814,bbaf3de19,ae1b11ffd,90a6ab0e1,a,Fo,0,108000.0,296.0,1510.0,755.0,755.0,755.0,9084.0
T,Red,Polygon,f0c1ceee4,e0664a4d3,2fb072e38,1623ef693,aeef47679,a,KR,0,191000.0,512.0,1716.0,909.0,909.0,880.0,8750.0
T,Red,Star,ef38568df,d88fca3ba,f2461066e,9cd92895d,91abed250,j,ut,0,135000.0,216.0,1469.0,756.0,756.0,756.0,10320.0
F,Blue,Trapezoid,06eeaf0aa,32be571ee,2c0bba8aa,81f379d0f,70d6ccdd8,l,ac,0,350000.0,839.0,2113.0,2113.0,2113.0,2109.0,10437.0
F,Red,Star,5a466e166,d213f48ed,f760c0b42,edd67eb51,bbae3c52c,g,qv,0,88000.0,264.0,1092.0,525.0,525.0,525.0,1680.0
T,Red,Square,19db35594,24a1bea30,27d6df03f,ab963d91c,1814f6020,h,Wc,0,145500.0,312.0,1053.0,1053.0,1053.0,1053.0,10007.0
T,Green,Trapezoid,50f116bcf,a405b7cf0,6065c72b8,56304bd77,1582c0806,h,mc,0,149000.0,270.0,1502.0,851.0,851.0,776.0,7200.0
F,Blue,Square,640e1fdd5,bc82e0ba0,539701869,f4aa5e97b,306169878,l,PA,0,97500.0,330.0,1458.0,912.0,912.0,912.0,17503.0
F,Red,Square,ef38568df,fc88900c4,0e0637b46,52f1e2beb,0a1d259b0,g,nX,0,167000.0,480.0,1486.0,1486.0,1486.0,1486.0,9937.0
F,Green,Triangle,c0534106d,86021cf04,bd9e34dc3,2fc5662a4,89539e0fa,l,on,1,197900.0,550.0,1935.0,1142.0,1142.0,793.0,12384.0
F,Blue,Trapezoid,713ad10a7,cf82b283d,a2507f97d,5eef6599e,4567c63c0,b,Jt,0,402000.0,711.0,2448.0,1686.0,1686.0,1629.0,46589.0
T,Blue,Square,e52fbf1c8,ea64fbdeb,f0c830981,773107788,ba877ef51,f,GD,0,110000.0,576.0,1392.0,1392.0,1392.0,1392.0,13560.0
F,Blue,Polygon,9ba4e87a7,d213f48ed,2c89fa25b,1ac0db361,3b9e7739c,l,Gb,0,137500.0,588.0,1181.0,1181.0,1181.0,1138.0,10012.0
T,Red,Square,c0534106d,5194690a0,77ddefe89,3c01da44a,09feacf2e,a,sY,0,423000.0,1134.0,2097.0,2097.0,2097.0,2077.0,20896.0
F,Blue,Trapezoid,640e1fdd5,2d9852300,9f6272571,ab963d91c,65a77bbd8,h,jV,0,230500.0,504.0,1936.0,1454.0,1454.0,1406.0,11194.0
T,Green,Square,0870b0a5d,4e6cc8696,8ed464eb9,64bc8329f,09dcde5af,i,Jc,0,129000.0,596.0,2380.0,1465.0,1465.0,1021.0,18450.0
F,Green,Trapezoid,527ded12a,46c89ef8d,740deb371,eaf3831ea,1be4a6a69,g,Ai,0,193500.0,575.0,1679.0,1679.0,1679.0,1408.0,8125.0
T,Blue,Triangle,527ded12a,23311af90,80233d0ed,f83d31113,9392f912d,l,ps,0,168000.0,576.0,1437.0,1437.0,1437.0,1188.0,14175.0
F,Green,Square,075ceb58b,5fa8beadb,d7326ea7a,e6b71769e,3d05fa76c,l,GD,0,137500.0,252.0,1180.0,1180.0,1180.0,700.0,11600.0
F,Blue,Polygon,71583d387,7d13ad097,9766a7a46,384b0bc0c,cb8b9d2cd,l,Ed,0,173500.0,540.0,1476.0,738.0,738.0,738.0,8633.0
F,Green,Circle,6cd0619e0,97b6a3518,04c9b2e28,d9e7bda6e,5022a2afb,f,kC,1,103600.0,300.0,1369.0,697.0,697.0,672.0,6629.0
F,Blue,Polygon,3685a0904,d6f8634af,5387ed7d2,a2eb06773,e23de3efd,l,fh,0,165000.0,546.0,1208.0,1208.0,1208.0,1208.0,11250.0
T,Red,Star,40e0157b1,cd94f29d1,1c20a27b8,1ad530ea7,606e6d5e3,l,JX,0,257500.0,416.0,1839.0,1839.0,1839.0,1477.0,14442.0
T,Blue,Circle,f7821e391,20636817e,e4af09e22,9dd5cc1e7,b6152994e,f,wy,1,140000.0,384.0,1136.0,1136.0,1136.0,1136.0,9200.0
F,Green,Star,a9ed6dfea,36282e811,3a114adea,fa4b4656d,086a8d37e,g,vy,1,148500.0,440.0,1441.0,855.0,855.0,855.0,2289.0
F,Green,Polygon,e5b29c42b,708e87b0e,f9e28a0b9,7befd1525,65699769c,l,mm,0,87000.0,779.0,1774.0,1095.0,1095.0,1095.0,9600.0
T,Green,Trapezoid,19db35594,4c1bdbe7b,86a8e4ca0,bc28bbcdb,31f4e88fc,h,yc,0,109500.0,240.0,792.0,792.0,792.0,768.0,9022.0
T,Green,Trapezoid,0eb46e992,e0664a4d3,358eb1d99,4f3a4cca9,0921eee77,a,xy,0,372500.0,834.0,2046.0,2046.0,2046.0,2046.0,11844.0
F,Blue,Star,f2d59cf51,bc31d6a6d,a6b411798,90353fead,39d21357f,h,yc,1,128500.0,572.0,988.0,988.0,988.0,988.0,9945.0
T,Green,Polygon,da60580a8,77ad092c1,a2507f97d,ff7aa8438,732ef6871,k,Gb,0,143000.0,264.0,923.0,923.0,923.0,923.0,8012.0
F,Green,Trapezoid,91bde92fa,12d88c9c3,a1e0839a7,0503fc10d,8f74ce33c,g,xy,0,159434.0,281.0,1520.0,848.0,848.0,793.0,4500.0
T,Green,Polygon,713ad10a7,1795ef28b,c54e44b99,9a5657ef9,45b66919e,g,vy,1,173000.0,431.0,1291.0,1291.0,1291.0,1291.0,2887.0
T,Green,Star,85159d577,ffc60be1c,accc230d5,9bfb829f7,fef70c08b,a,on,0,285000.0,702.0,1668.0,1668.0,1668.0,1626.0,11248.0
F,Green,Polygon,5a94fc1d9,d2ce6b1c7,3e809722a,cae70a043,202789290,l,Jc,0,221000.0,486.0,1839.0,1195.0,1195.0,1195.0,16770.0
T,Green,Triangle,321bf770e,68dd873e4,98f7467d7,eda76fee3,7be800d91,c,Xh,0,207500.0,577.0,2090.0,1190.0,1190.0,1190.0,5062.0
F,Green,Trapezoid,35f65a9bf,6a53b5f5c,30c63bd0c,040f926fa,ef98d5e8b,c,lL,0,227875.0,578.0,1761.0,874.0,874.0,874.0,10207.0
T,Green,Polygon,df51b96fc,2ed5a94b0,a52645fc7,90353fead,68f5c7b0f,i,be,0,148800.0,480.0,1102.0,551.0,551.0,551.0,5105.0
F,Blue,Square,534be2753,c0f1061ee,6049b08a6,5bc1bd9ce,0f0440d09,h,ll,0,392000.0,567.0,1419.0,1419.0,1419.0,1419.0,8089.0
F,Blue,Square,6c90f81cd,e495d6f0f,74912d804,e87251003,61bb9e43d,e,Vf,0,194700.0,460.0,1362.0,1362.0,1362.0,1362.0,7577.0
T,Blue,Circle,ef38568df,7d8bc814a,fdbaa2c22,ad9ef63f8,624a32e57,g,Zq,0,141000.0,420.0,848.0,848.0,848.0,848.0,4426.0
T,Blue,Triangle,0de4acd31,a6542cec0,9d8f82dba,70f2de86d,27844d4c7,k,mc,0,755000.0,832.0,4316.0,2444.0,2444.0,2444.0,21535.0
T,Blue,Circle,3685a0904,1ab5e5ad6,17cc0943c,709c8de19,f0868d00b,k,bJ,0,335000.0,628.0,2519.0,1238.0,1238.0,1210.0,26178.0
T,Red,Square,3263bdce5,c75b3104a,745eba2aa,709a5ffd4,42bf1e5f7,o,PQ,0,108480.0,326.0,1073.0,1073.0,1073.0,1073.0,5400.0
F,Red,Trapezoid,f7821e391,d213f48ed,df0980add,01b962964,ac23f2a38,l,PQ,1,141500.0,576.0,1539.0,1067.0,1067.0,927.0,6120.0
F,Green,Polygon,479fd7aea,508ff88dc,01d5ecc45,a2547a850,76c405d4f,h,Qh,0,176000.0,551.0,1137.0,1137.0,1137.0,1112.0,13811.0
T,Blue,Circle,2cadfed8e,89a937a9f,50831f351,b3dbbae17,25258710f,a,NV,0,89000.0,205.0,616.0,616.0,616.0,616.0,6000.0
F,Blue,Star,da60580a8,d44f7245a,31c0ce565,423abc773,cd20cd3a4,k,KR,1,123500.0,308.0,1148.0,1148.0,1148.0,980.0,6420.0
T,Green,Trapezoid,1f1702d2f,f7e243b5d,ec69236eb,4ea576eb6,e6751f54c,f,Ye,1,138500.0,336.0,894.0,894.0,894.0,894.0,8450.0
T,Red,Polygon,4e28ceffa,36df19a6e,fc879d4aa,a142509f1,750935104,l,uJ,1,196000.0,530.0,1391.0,1391.0,1391.0,1391.0,4282.0
F,Red,Square,475e79160,180a3d6cb,82aff5c5a,72f104db7,57b41cf49,l,vK,0,312500.0,765.0,1800.0,1800.0,1800.0,1800.0,14331.0
F,Green,Square,be4578201,25d3a1087,4ccc9f448,3032ce76e,911bd0a6a,f,oK,0,140000.0,528.0,1164.0,1164.0,1164.0,1164.0,9600.0
F,Red,Triangle,9bb7ea2da,2ed5a94b0,c92eb0903,9333b6802,b5a112bf2,h,ut,0,361919.0,666.0,2576.0,1264.0,1264.0,1234.0,12438.0
F,Red,Triangle,c0534106d,d43e63dc9,f2691d592,bd7a542d2,d975e47d1,k,kL,0,140000.0,672.0,1812.0,1032.0,1032.0,360.0,7630.0
T,Blue,Trapezoid,c2843dc45,6c90b0073,07bba85ec,fa79eefba,11dcec3f1,h,ex,0,213000.0,606.0,1484.0,1484.0,1484.0,1473.0,8400.0
T,Green,Trapezoid,da60580a8,50e49ea04,d1586e0e0,41c90490e,871ef141c,f,sY,1,55000.0,0.0,1092.0,372.0,372.0,0.0,5600.0
T,Blue,Trapezoid,35f65a9bf,1ad744242,e137ece0a,04729bec5,cdfec2cb1,g,su,1,302000.0,739.0,1824.0,1824.0,1824.0,1643.0,115149.0
F,Red,Trapezoid,0b3bec656,32b4b12b1,e5f135612,af18b263c,b237c2552,a,Bd,0,254000.0,550.0,1324.0,1324.0,1324.0,1324.0,6240.0
F,Blue,Star,b3b4d25d0,4daee3baf,97ed2b47a,fa838f0f7,75e1bb13c,f,aO,0,179540.0,400.0,1456.0,728.0,728.0,728.0,9018.0
T,Blue,Triangle,2979f0d45,20636817e,37c413570,f83d31113,989d40c0f,i,JX,0,109900.0,408.0,904.0,904.0,904.0,876.0,7162.0
F,Blue,Polygon,7da3e4aec,8817e18d1,a8b006b27,144d2efbd,74000bee2,k,vy,0,52000.0,0.0,729.0,729.0,729.0,270.0,4130.0
F,Green,Star,f7821e391,78acf1908,4ccc9f448,77903bd74,9e132bf81,l,kC,0,102776.0,384.0,1178.0,859.0,859.0,859.0,8712.0
F,Green,Trapezoid,6cd0619e0,1c34a67d7,4f60079ba,3ebd2c505,c964a7037,f,be,0,189000.0,472.0,1228.0,1228.0,1228.0,1228.0,4671.0
F,Green,Polygon,e1558b071,d942d1e82,bc3632840,f88ba51b4,4009ffc06,f,aM,0,129000.0,576.0,960.0,960.0,960.0,960.0,9873.0
T,Blue,Trapezoid,0dee9b39a,c0f1061ee,c9d67c6a2,b25cfb005,0b4b2662b,a,zU,0,130500.0,475.0,1479.0,725.0,725.0,725.0,13517.0
T,Green,Star,552e3fdc9,dee9cf5e9,ec387fa89,ea374ba40,a1083e30a,l,hp,1,165000.0,478.0,1350.0,1350.0,1350.0,1064.0,10140.0
T,Green,Trapezoid,dc07effb0,d95501ac1,11853d9d8,6c16496e3,b25d4337d,d,lF,0,159500.0,704.0,2554.0,1576.0,1576.0,718.0,10800.0
F,Red,Trapezoid,05d5943a3,97b6a3518,74037d078,052027e6d,330bfa4f3,g,qA,1,157000.0,439.0,1178.0,1178.0,1178.0,1176.0,10000.0
T,Blue,Trapezoid,eb69430d6,4f849ad2d,71a28e371,d6d8298c8,6495c40f9,i,vy,1,341000.0,983.0,2418.0,1325.0,1325.0,1311.0,10542.0
